id,street,city,state,postalcode,Google/street,Google/city,Google/state,Google/postalcode
1211304,"5 WEST 91ST STREET","NEW YORK",NY,
1211305,"5 WORTH STREET","NEW YORK",NY,
1211306,"5-09 48TH AVE","LONG ISLAND CTY",NY,
1211307,"5-17 BORDEN AVE",QUEENS,NY,
1211308,"5-36/44 50TH AVE","LONG IS CITY",NY,11101
1211309,"5-44 50TH AVENUE","LONG ISLAND CTY",NY,
1211310,"5-47 50TH AVE.",QUEENS,NY,
1211311,"5-49 BORDEN AVE","LONG ISLAND CTY",NY,
1211312,"5-7 SUNNYBROOK ROAD",BRONXVILLE,NY,
1211313,"5-7 SUNNYBROOK ROAD",BRONXVILLE,NY,
1211314,"605 ROCKAWAY TURNPIKE",LAWRENCE,NY,11422
1211315,"50 BROAD STREET","NEW YORK",NY,
1211316,"50 BROAD STREET","NEW YORK",NY,
1211317,"50 BROAD STREET, 19TH FLOOR","NEW YORK",NY,
1211318,"50 BROAD STREET, 7TH FLOOR","NEW YORK",NY,
1211319,"50 BROAD STREET, 6TH FLOOR","NEW YORK",NY,
1211320,"50 BROAD STREET, 19TH FLOOR","NEW YORK",NY,
1211321,"50 BROAD STREET, 18TH FLOOR","NEW YORK",NY,
1211322,"50 BROAD STREET, 5TH FLOOR","NEW YORK",NY,
1211323,"50 BROAD STREET, 16TH FLOOR","NEW YORK",NY,
1211324,"50 DEKALB AVENUE","WHITE PLAINS",NY,
1211325,"50 EAST 168TH STREET","NEW YORK",NY,
1211326,"50 EAST 72ND STREET","NEW YORK",NY,
1211327,"50 EAST 80TH STREET","NEW YORK",NY,
1211328,"50 EAST 98TH STREET","NEW YORK",NY,
1211329,"50 FLEETWOOD AVE.","MT. VERNON",NY,
1211330,"50 MADISON AVENUE","NEW YORK",NY,
1211331,"50 MORTON STREET","NEW YORK",NY,
1211332,"50 PARK TERRACE EAST","NEW YORK",NY,10034
1211333,"50 ROUTE 46",TOTOWA,NJ,
1211334,"50 SEAVIEW BLVD, UNIT #516","PORT WASHINGTON",NY,
1211335,"50 SICKLES AVE.","NEW ROCHELLE",NY,10801
1211336,"50 UN PLAZA","NEW YORK",NY,10017
1211337,"50 WEST 139TH ST","NEW YORK",NY,10030
1211338,"50 WEST 13TH STREET","NEW YORK",NY,
1211339,"50 WEST 15TH STREET","NEW YORK",NY,
1211340,"50 WEST 225TH STREET",BRONX,NY,10463
1211341,"50 WEST 36TH STREET","NEW YORK",NY,
1211342,"50 WEST 57TH STREET, 2ND FLOOR","NEW YORK",NY,
1211343,"50 WEST 93TH STREET","NEW YORK",NY,
1211344,"50 WEST 97TH STREET","NEW YORK",NY,10025
1211345,"50 WHITE OAK STREET","NEW ROCHELLE",NY,
1211346,"50 WILLOW AVENUE",PELHAM,NY,
1211347,"50 WINFIELD AVE",HARRISON,NY,
1211348,"50-15 ROOSEVELT AVE",QUEENS,NY,
1211349,"50-54 DIVISION AVENUE",BROOKLYN,NY,
1211350,"50-60-70 BARKER STREET","MT. KISCO",NY,10549
1211351,"50/70 DIVISION AVENUE",BROOKLYN,NY,
1211352,"500 ABBOTT",BRONX,NY,
1211353,"500 BERGEN AVE, AKA 410 EAST 148TH STREET",BRONX,NY,
1211354,"500 BRUSH AVE",BRONX,NY,10461
1211355,"500 EAST 119TH STREET","NEW YORK",NY,
1211356,"500 EAST 132ND STREET",BRONX,NY,
1211357,"500 EAST 134TH STREET",BRONX,NY,10454
1211358,"500 EAST 161ST STREET",BRONX,NY,
1211359,"500 EAST 74TH STREET","NEW YORK",NY,
1211360,"500 EAST 83RD STREET","NEW YORK",NY,
1211361,"500 EAST SANDFORD BLVD","MT. VERNON",NY,
1211362,"500 FENIMORE AVE.",MAMARONECK,NY,
1211363,"500 FENIMORE ROAD",MAMARONECK,NY,
1211364,"500 FENIMORE ROAD",MAMARONECK,NY,
1211365,"500 HALSTEAD AVE",MAMARONECK,NY,
1211366,"500 MAIN STREET","NEW ROCHELLE",NY,
1211367,"500 OAK POINT AVENUE",BRONX,NY,
1211368,"500 PARK AVENUE","NEW YORK",NY,
1211369,"500 RIVERSIDE DRIVE, A.K.A. 155 CLAREMONT AVE.","NEW YORK",NY,10032
1211370,"500 SEVENTH AVENUE","NEW YORK",NY,
1211371,"500 SOUTHERN BLVD",BRONX,NY,
1211372,"500 TRINITY AVENUE",BRONX,NY,10455
1211373,"500 WAVERLY AVENUE",BROOKLYN,NY,
1211374,"500 WEST 149TH STREET","NEW YORK",NY,
1211375,"500 WEST 21ST STREET, UNIT 3B","NEW YORK",NY,
1211376,"500 WEST 21ST STREET","NEW YORK",NY,
1211377,"500 WEST 21ST STREET","NEW YORK",NY,
1211378,"500 WEST 21ST STREET","NEW YORK",NY,
1211379,"500 WEST 21ST STREET, 5TH FLOOR","NEW YORK",NY,
1211380,"500 WEST 42ND ST.","NEW YORK",NY,
1211381,"500 WHITE PLAINS ROAD",EASTCHESTER,NY,10709
1211382,"500-502 EAST 132ND STREET",BRONX,NY,
1211383,"500-508 WEST 52ND STREET","NEW YORK",NY,
1211384,"500-510-530 NEPPERHAN AVE",YONKERS,NY,
1211385,"5008 BROADWAY","NEW YORK",NY,
1211386,"501 7TH AVE","NEW YORK",NY,
1211387,"501 CATHEDRAL PARKWAY","NEW YORK",NY,
1211388,"501 EAST 165TH STREET",BRONX,NY,
1211389,"501 EAST 165TH STREET",BRONX,NY,
1211390,"501 EAST 165TH STREET",BRONX,NY,
1211391,"501 NORTH BARRY AVE",MAMARONECK,NY,
1211392,"501 WEST 140TH STREET","NEW YORK",NY,
1211393,"501 WEST 147TH STREET","NEW YORK",NY,
1211394,"501 WEST 207TH ST.","NEW YORK",NY,
1211395,"501 WEST 41ST ST.","NEW YORK",NY,10036
1211396,"501 WEST 51ST STREET","NEW YORK",NY,
1211397,"501 WEST 52ND STREET","NEW YORK",NY,10019
1211398,"501/503 BROADWAY","NEW YORK",NY,
1211399,"502 EAST TREMONT AVE",BRONX,NY,
1211400,"502 WEST 145TH STREET","NEW YORK",NY,10031
1211401,"503 OGDEN AVENUE",MAMARONECK,NY,
1211402,"503 UNION AVENUE",BROOKLYN,NY,
1211403,"503 WEST 259TH STREET",RIVERDALE,NY,10471
1211404,"504 EAST 6TH STREET","NEW YORK",NY,
1211405,"504 EAST 81ST STREET","NEW YORK",NY,
1211406,"504 WEST 126TH STREET","NEW YORK",NY,
1211407,"504 WEST 142ND STREET","NEW YORK",NY,
1211408,"504 WEST 158TH STREET","NEW YORK",NY,
1211409,"505 62ND STREET",BROOKLYN,NY,
1211410,"505 LAGUARDIA PLACE","NEW YORK",NY,10012
1211411,"505 WEST 173RD STREET","NEW YORK",NY,
1211412,"505 WEST 181ST STREET","NEW YORK",NY,
1211413,"505 WHITE PLAINS RD",EASTCHESTER,NY,
1211414,"506 MAIN STREET","NEW ROCHELLE",NY,
1211415,"506 SOUTH BROADWAY",YONKERS,NY,
1211416,"507 EAST 165TH STREET",BRONX,NY,
1211417,"507 WEST 142ND STREET","NEW YORK",NY,10031
1211418,"507 WEST 145TH STREET","NEW YORK",NY,
1211419,"507-509 EAST 165TH STREET",BRONX,NY,
1211420,"5074 JERICHO TURNPIKE",COMMACK,NY,11725
1211421,"508 COMMACK ROAD","DEER PARK",NY,
1211422,"508 MACDONOUGH STREET",BROOKLYN,NY,
1211423,"509 GLENMORE AVE",BROOKLYN,NY,
1211424,"509 MANIDA ST.",BRONX,NY,10474
1211425,"509 WEST 121ST STREET","NEW YORK",NY,
1211426,"509-21 EAST 80TH ST.","NEW YORK",NY,
1211427,"51 CATHEDRAL AVE","GARDEN CITY",NY,
1211428,"51 CROSS STREET",BRONXVILLE,NY,
1211429,"51 GARDEN RD",SCARSDALE,NY,
1211430,"51 HARRISON STREET","NEW YORK",NY,
1211431,"51 JUNIUS STREET",BROOKLYN,NY,
1211432,"51 SUNNYSIDE DRIVE",YONKERS,NY,10705
1211433,"51 WEST 131 STREET","NEW YORK",NY,10037
1211434,"51 WEST 131ST STREET","NEW YORK",NY,
1211435,"51 WHITE OAK STREET","NEW ROCHELLE",NY,
1211436,"51 WHITE OAK STREET","NEW ROCHELLE",NY,
1211437,"51 WINTERHILL ROAD",TUCKAHOE,NY,
1211438,"51 WINTHROP AVE.","NEW ROCHELLE",NY,10801
1211439,"51/53 CHRISTOPHER STREET","NEW YORK",NY,10014
1211440,"510 &amp; 522 QUINCY STREET",BROOKLYN,NY,
1211441,"510 EAST 80TH STREET","NEW YORK",NY,
1211442,"510 FENIMORE ROAD",MAMARONECK,NY,
1211443,"510 FIFTH AVE",PELHAM,NY,
1211444,"510 Kappock Street",Bronx,NY,10463
1211445,"510 OGDEN AVENUE",MAMARONECK,NY,
1211446,"510 WAVERLY AVE",BROOKLYN,NY,
1211447,"510 WEST 168TH STREET","NEW YORK",NY,
1211448,"510/512 ROSEDALE AVENUE",BRONX,NY,
1211449,"511 CONCORD AVE",BRONX,NY,
1211450,"511 EAST 80TH STREET","NEW YORK",NY,
1211451,"511 WEST 173RD STREET","NEW YORK",NY,10032
1211452,"511 WEST 232ND STREET",BRONX,NY,
1211453,"511 WEST 46TH STREET","NEW YORK",NY,
1211454,"511 WEST 58TH STREET","NEW YORK",NY,10022
1211455,"511-513 COMMONWEALTH AVENUE",BRONX,NY,10473
1211456,"511/513 COMMONWEALTH AVENUE",BRONX,NY,
1211457,"512 COMMACK ROAD, SUITE #1B","DEER PARK",NY,11729
1211458,"512 EAST 145TH ST.",BRONX,NY,
1211459,"512 KAPPOCK STREET",BRONX,NY,
1211460,"512 LAFAYETTE AVE",BROOKLYN,NY,
1211461,"512 VAN BUREN STREET",BROOKLYN,NY,
1211462,"512 WEST 122ST STREET","NEW YORK",NY,
1211463,"512 WEST 20TH STREET","NEW YORK",NY,
1211464,"5121 FIFTH AVE",BROOKLYN,NY,
1211465,"513-515 WEST 111TH STREET","NEW YORK",NY,
1211466,"514 CONCORD AVENUE",BRONX,NY,10455
1211467,"514 EAST 138TH STREET",BRONX,NY,
1211468,"514 LAFAYETTE AVE",BROOKLYN,NY,
1211469,"514 WEST 122ST STREET","NEW YORK",NY,
1211470,"514 WEST 24TH STREET","NEW YORK",NY,
1211471,"515 ATLANTIC AVE",BROOKLYN,NY,
1211472,"515 BROADWAY","DOBBS FERRY",NY,
1211473,"515 BRUCKNER BLVD",BRONX,NY,
1211474,"515 EAST 89TH STREET","NEW YORK",NY,10128
1211475,"515 EAST 89TH STREET","NEW YORK",NY,
1211476,"515 PARK AVE","NEW YORK",NY,
1211477,"515 TRUXTON STREET",BRONX,NY,
1211478,"515 WEST 174TH STREET","NEW YORK",NY,
1211479,"515 WEST 20TH STREET","NEW YORK",NY,
1211480,"515 WEST 23RD STREET","NEW YORK",NY,
1211481,"515-519 WEST 207TH STREET","NEW YORK",NY,
1211482,"5151 SUNRISE HIGHWAY",BOHEMIA,NY,11716
1211483,"516 VANDALIA STREET",BROOKLYN,NY,
1211484,"517 WEST 121ST STREET","NEW YORK",NY,
1211485,"517 WEST 29TH ST.","NEW YORK",NY,
1211486,"517 WEST 29TH ST.","NEW YORK",NY,
1211487,"518 CHESTER STREET",BROOKLYN,NY,
1211488,"518 EAST 11TH STREET","NEW YORK",NY,
1211489,"518 EAST 138TH STREET",BRONX,NY,
1211490,"518 EAST 148TH STREET",BRONX,NY,
1211491,"518 FRANKLIN AVE.","MT. VERNON",NY,
1211492,"518 MAIN STREET","NEW ROCHELLE",NY,
1211493,"518 SOUTH COLUMBUS AVENUE","MT. VERNON",NY,10550
1211494,"519 GATEWAY",BROOKLYN,NY,
1211495,"52 92ND STREET",BROOKLYN,NY,11209
1211496,"52 EAST 76TH STREET","NEW YORK",NY,
1211497,"52 EAST 76TH STREET","NEW YORK",NY,
1211498,"52 EAST ROUTE 59",NANUET,NY,
1211499,"52 GROVE STREET","NEW YORK",NY,
1211500,"52 RAIL ROAD","VALLEY STREAM",NY,
1211501,"52 THIRD AVENUE",BROOKLYN,NY,
1211502,"52 WASHINGTON AVENUE","HASTINGS ON HUD",NY,
1211503,"52 WEBSTER AVE","NEW ROCHELLE",NY,
1211504,"52 WEST 22ND STREET","NEW YORK",NY,
1211505,"52 WEST 22ND STREET","NEW YORK",NY,
1211506,"52 WEST 36TH STREET","NEW YORK",NY,
1211507,"52 WEST 9TH STREET","NEW YORK",NY,10011
1211508,"52 YONKERS TERRACE",YONKERS,NY,
1211509,"52-05 39TH RD",QUEENS,NY,
1211510,"52-08 GRAND AVENUE",MASPETH,NY,
1211511,"52-09 99TH ST.",CORONA,NY,11368
1211512,"52-54 EAST 13TH STREET","NEW YORK",NY,
1211513,"52-54 EAST 13TH STREET","NEW YORK",NY,
1211514,"52-64 EAST 14TH STREET","NEW YORK",NY,
1211515,"520 BROADWAY, 4TH-11TH FLOORS","NEW YORK",NY,
1211516,"520 BROADWAY","NEW YORK",NY,
1211517,"520 BROADWAY","NEW YORK",NY,
1211518,"520 CONCORD AVE",BRONX,NY,
1211519,"520 CONCORD AVE",BRONX,NY,
1211520,"520 COSTER ST.",BRONX,NY,10474
1211521,"520 EAST 119TH STREET","NEW YORK",NY,10035
1211522,"520 EAST 148TH STREET",BRONX,NY,
1211523,"520 EAST 76TH STREET","NEW YORK",NY,
1211524,"520 EAST 90TH STREET","NEW YORK",NY,10128
1211525,"520 EAST 90TH STREET","NEW YORK",NY,
1211526,"520 FENIMORE ROAD",MAMARONECK,NY,
1211527,"520 FRANKLIN AVE.","MT. VERNON",NY,
1211528,"520 RIVERDALE AVE",BROOKLYN,NY,
1211529,"520 TUCKAHOE RD",YONKERS,NY,
1211530,"520 WEST 145TH STREET","NEW YORK",NY,10031
1211531,"520 WEST 23RD STREET","NEW YORK",NY,
1211532,"520 WEST 48TH STREET","NEW YORK",NY,
1211533,"520/522 ROSEDALE AVENUE",BRONX,NY,
1211534,"520/522 WEST 50TH STREET","NEW YORK",NY,
1211535,"521 BERGEN AVE",BRONX,NY,
1211536,"521 EAST 138TH STREET",BRONX,NY,
1211537,"521 ST. MARKS AVE",BROOKLYN,NY,
1211538,"521 WEST 126TH STREET","NEW YORK",NY,10027
1211539,"521 WEST 148TH STREET","NEW YORK",NY,
1211540,"521 WEST 149TH STREET","NEW YORK",NY,10031
1211541,"521 WEST 42ND STREET","NEW YORK",NY,
1211542,"519 WEST 49TH ST.","NEW YORK",NY,
1211543,"521-525 WEST 207TH STREET","NEW YORK",NY,
1211544,"521-527 MAIN STREET",POUGHKEEPSIE,NY,
1211545,"521/523 COMMONWEALTH AVE",BRONX,NY,
1211546,"5213 8TH AVE.",BROOKLYN,NY,
1211547,"5216 FIFTH AVE",BROOKLYN,NY,
1211548,"5216 FIFTH AVE",BROOKLYN,NY,
1211549,"522 EAST 6TH STREET","NEW YORK",NY,
1211550,"522 OCEAN AVENUE",BROOKLYN,NY,11226
1211551,"522 QUINCY STREET",BROOKLYN,NY,
1211552,"522 RIVERDALE AVE",BROOKLYN,NY,
1211553,"522 WEST 38TH STREET","NEW YORK",NY,
1211554,"523 CASANOVA STREET",BRONX,NY,
1211555,"523 COMMONWEALTH AVENUE",BRONX,NY,10471
1211556,"523 FULTON STREET",BROOKLYN,NY,
1211557,"523 HINSDALE STREET",BROOKLYN,NY,
1211558,"523 WEST 135TH STREET","NEW YORK",NY,
1211559,"523/45 FULTON STREET",BROOKLYN,NY,
1211560,"523/545 FULTON STREET",BROOKLYN,NY,11201
1211561,"5235 POST RD",BRONX,NY,
1211562,"524 BROADWAY, 6TH FLOOR","NEW YORK",NY,
1211563,"524 BROADWAY","NEW YORK",NY,
1211564,"524 BROADWAY, 6TH FLOOR","NEW YORK",NY,
1211565,"524 BROADWAY","NEW YORK",NY,
1211566,"524 BROADWAY","NEW YORK",NY,
1211567,"524 BROADWAY, 3RD FLOOR","NEW YORK",NY,
1211568,"524 BROADWAY, 4TH FLOOR","NEW YORK",NY,
1211569,"524 NORTH AVE","NEW ROCHELLE",NY,10801
1211570,"524 RIVERSIDE DRIVE","NEW YORK",NY,10032
1211571,"524 VANDALIA STREET",BROOKLYN,NY,
1211572,"5249 BROADWAY",BRONX,NY,
1211573,"5249 BROADWAY",BRONX,NY,
1211574,"525 EAST 89TH STREET","NEW YORK",NY,10128
1211575,"525 EAST 89TH STREET","NEW YORK",NY,
1211576,"525 FENIMORE ROAD",MAMARONECK,NY,
1211577,"525 FULTON STREET, AKA 523-545 FULTON ST.",BROOKLYN,NY,
1211578,"525 LEXINGTON AVENUE","NEW YORK",NY,10017
1211579,"525 OCEAN PARKWAY",BROOKLYN,NY,
1211580,"525 WEST 120TH STREET","NEW YORK",NY,
1211581,"525 WEST 175TH STREET","NEW YORK",NY,
1211582,"525 WEST 20TH STREET","NEW YORK",NY,
1211583,"525 WEST 235TH STREET",BRONX,NY,
1211584,"525 WEST 238TH STREET",BRONX,NY,
1211585,"525 WEST 47TH STREET","NEW YORK",NY,
1211586,"525 WEST END AVE","NEW YORK",NY,
1211587,"526 EAST 134TH STREET",BRONX,NY,
1211588,"526 EAST 138TH STREET",BRONX,NY,
1211589,"526 ELTON STREET",BROOKLYN,NY,
1211590,"526 RIVERDALE AVE",BROOKLYN,NY,
1211591,"526 SCHROEDERS AVE",BROOKLYN,NY,
1211592,"526 WEST 166TH STREET","NEW YORK",NY,
1211593,"527 WEST 125TH STREET","NEW YORK",NY,10027
1211594,"527 WEST 47TH STREET","NEW YORK",NY,
1211595,"528 EAST 142ND STREET",BRONX,NY,
1211596,"528 THIRD AVENUE","NEW YORK",NY,10016
1211597,"528 WEST 111TH STREET","NEW YORK",NY,
1211598,"528 WEST 145TH STREET","NEW YORK",NY,10031
1211599,"528/536 WEST 121ST STREET","NEW YORK",NY,
1211600,"529 EAST 235TH STREET, SUITE# 1C",BRONX,NY,
1211601,"529 MARCY AVE",BROOKLYN,NY,
1211602,"529 WEST 134TH STREET, AKA 534 WEST 135TH STREET","NEW YORK",NY,
1211603,"529 WEST 145TH STREET","NEW YORK",NY,
1211604,"529 WEST 147TH STREET","NEW YORK",NY,1003
1211605,"529 WEST 148TH STREET","NEW YORK",NY,
1211606,"529 WORTHEN STREET",BRONX,NY,
1211607,"53 BROADWAY",BROOKLYN,NY,
1211608,"53 EAST 124TH STREET","NEW YORK",NY,
1211609,"53 EAST 131 STREET","NEW YORK",NY,
1211610,"53 EAST 91ST ST.","NEW YORK",NY,10028
1211611,"53 WEST 70TH STREET","NEW YORK",NY,
1211612,"53 WEST 75TH STREET","NEW YORK",NY,10023
1211613,"53 WORTH STREET","NEW YORK",NY,10013
1211614,"53-11 99TH STREET",CORONA,NY,
1211615,"53-15 58TH ST.",QUEENS,NY,11377
1211616,"530 EAST 90TH STREET","NEW YORK",NY,10128
1211617,"530 EAST 90TH STREET","NEW YORK",NY,
1211618,"530 FIFTH AVENUE, 26TH FLOOR","NEW YORK",NY,
1211619,"530 FIFTH AVENUE, 15TH FLOOR","NEW YORK",NY,
1211620,"530 PARK AVE","NEW YORK",NY,
1211621,"530 RIVERDALE AVE",YONKERS,NY,10705
1211622,"530 WEST 25TH STREET","NEW YORK",NY,10001
1211623,"530 WEST 47TH STREET","NEW YORK",NY,10036
1211624,"530/538 EAST 84TH STREET","NEW YORK",NY,
1211625,"5302 FIFTH AVENUE",BROOKLYN,NY,
1211626,"531 DUPONT STREET",BRONX,NY,10474
1211627,"531 EAST 148TH STREET",BRONX,NY,10459
1211628,"531 EAST LINCOLN AVE","MT. VERNON",NY,
1211629,"531 LENOX AVENUE","NEW YORK",NY,
1211630,"531 WAVERLY AVENUE",BROOKLYN,NY,
1211631,"531 WEST 145TH STREET","NEW YORK",NY,
1211632,"532 WEST 111TH STREET","NEW YORK",NY,10025
1211633,"532-544 WEST 145TH STREET","NEW YORK",NY,
1211634,"5320 FIFTH AVE",BROOKLYN,NY,
1211635,"5320 THIRD AVE",BROOKLYN,NY,
1211636,"533 WEST 162ND STREET","NEW YORK",NY,
1211637,"533 WEST 162ND STREET","NEW YORK",NY,10032
1211638,"533 WEST 162ND STREET","NEW YORK",NY,
1211639,"534 EAST 180TH STREET",BRONX,NY,10457
1211640,"534 WEST 135TH STREET","NEW YORK",NY,
1211641,"534-36 WEST 152ND STREET","NEW YORK",NY,10031
1211642,"535 EAST 138TH STREET",BRONX,NY,10454
1211643,"535 EAST 142ND ST.",BRONX,NY,
1211644,"535 FIFTH AVENUE, 14TH FLOOR","NEW YORK",NY,
1211645,"535 UNION AVE",BRONX,NY,
1211646,"535 WALES AVENUE",BRONX,NY,10455
1211647,"535 WILLIAMS AVE",BROOKLYN,NY,
1211648,"535-39 MANIDA STREET",BRONX,NY,10474
1211649,"535-537 TIFFANY STREET",BRONX,NY,
1211650,"5355 HENRY HUDSON PKWY",BRONX,NY,
1211651,"536 WEST 149TH STREET","NEW YORK",NY,
1211652,"536 WEST 153RD STREET","NEW YORK",NY,
1211653,"536-40 WEST 153RD ST.","NEW YORK",NY,10031
1211654,"537 WEST 27TH STREET","NEW YORK",NY,
1211655,"537-55 BROOME ST.","NEW YORK",NY,10013
1211656,"538 CLAREMONT AVE.",BRONX,NY,
1211657,"538 EAST 138TH ST.",BRONX,NY,
1211658,"538 WEST 50TH STREET","NEW YORK",NY,
1211659,"539/541 COMMONWEALTH AVENUE",BRONX,NY,
1211660,"54 EAST 52ND STREET",BROOKLYN,NY,
1211661,"54 EAST 68TH STREET","NEW YORK",NY,10021
1211662,"54 EAST 81ST STREET","NEW YORK",NY,10028
1211663,"54 EAST 81ST STREET","NEW YORK",NY,
1211664,"54 WATT STREET","NEW YORK",NY,
1211665,"54 WEST 40TH STREET","NEW YORK",NY,
1211666,"54 WEST 40TH STREET","NEW YORK",NY,
1211667,"54 WEST 71ST STREET","NEW YORK",NY,
1211668,"54-05 GRAND AVENUE",MASPETH,NY,11378
1211669,"54-56 EAST 129TH STREET","NEW YORK",NY,
1211670,"540 COSTER STREET",BRONX,NY,
1211671,"540 HEMPSTEAD TPKE","W. HEMPSTEAD.",NY,
1211672,"540 LENOX AVE., AKA 68 WEST 138TH STREET","NEW YORK",NY,10037
1211673,"540 MANIDA ST.",BRONX,NY,10474
1211674,"540 MANIDA STREET",BRONX,NY,
1211675,"540 WEST 126TH STREET","NEW YORK",NY,
1211676,"540-4 COSTER ST.",BRONX,NY,
1211677,"540/542 ROSEDALE AVENUE",BRONX,NY,
1211678,"541 / 555 BERGEN AVENUE",BRONX,NY,
1211679,"541 BRONX RIVER ROAD",YONKERS,NY,
1211680,"541 EAST 138TH STREET",BRONX,NY,10454
1211681,"541 PELHAM ROAD","NEW ROCHELLE",NY,
1211682,"541 WEST 21ST STREET","NEW YORK",NY,
1211683,"541 WYTHE AVE.","BROOKLYN,    .",NY,
1211684,"5410 NETHERLAND AVE",BRONX,NY,
1211685,"5411 SECOND AVE",BROOKLYN,NY,
1211686,"5414-24 ARLINGTON AVE",BRONX,NY,
1211687,"5415 NETHERLAND AVE",BRONX,NY,
1211688,"542 FULTON ST, AKA 2-4 NEVINS ST",BROOKLYN,NY,11201
1211689,"542 MAIN STREET","NEW ROCHELLE",NY,
1211690,"542 WEST 140TH STREET","NEW YORK",NY,
1211691,"542-584 WILLIAMS AVENUE",BROOKLYN,NY,
1211692,"5420 NETHERLAND AVE",BRONX,NY,
1211693,"5425 VALLES AVENUE",BRONX,NY,10471
1211694,"543 E. 189TH ST.",BRONX,NY,
1211695,"543 MAIN STREET","NEW ROCHELLE",NY,
1211696,"543 MAIN STREET","NEW ROCHELLE",NY,
1211697,"543 MAIN STREET","NEW ROCHELLE",NY,10801
1211698,"543 WEST 159TH STREET","NEW YORK",NY,
1211699,"543 WEST 23RD STREET","NEW YORK",NY,
1211700,"543 WEST 23RD STREET","NEW YORK",NY,
1211701,"5430 NETHERLAND AVE",BRONX,NY,
1211702,"5439 RIVERDALE AVE",BRONX,NY,
1211703,"544 BRISTOL STREET",BROOKLYN,NY,11212
1211704,"544 LAFAYETTE AVE",BROOKLYN,NY,
1211705,"5440 NETHERLAND AVE",BRONX,NY,
1211706,"5444 ARLINGTON AVE",BRONX,NY,
1211707,"5445 NETHERLAND AVE",BRONX,NY,
1211708,"545 EAST 144TH STREET",BRONX,NY,
1211709,"545 FENIMORE RD",MAMARONECK,NY,10543
1211710,"545 FIFTH AVENUE, 9TH FLOOR","NEW YORK",NY,
1211711,"545 FRANKLIN AVE.","MT. VERNON",NY,
1211712,"545 WASHINGTON BLVD","JERSEY CITY",NJ,
1211713,"5450 NETHERLAND AVE",BRONX,NY,
1211714,"546 BROADWAY","NEW YORK",NY,
1211715,"546 NORTH AVE","NEW ROCHELLE",NY,
1211716,"547 EAST 178TH STREET",BRONX,NY,
1211717,"547 MADISON STREET",BROOKLYN,NY,
1211718,"547 WEST 152ND STREET","NEW YORK",NY,
1211719,"547 YONKERS AVENUE",YONKERS,NY,
1211720,"548 EAST 183RD STREET",BRONX,NY,
1211721,"549 AUDUBON AVENUE","NEW YORK",NY,10040
1211722,"549 EAST 234TH STREET",BRONX,NY,
1211723,"549 WEST 52ND STREET","NEW YORK",NY,
1211724,"549/551 COMMONWEALTH AVENUE",BRONX,NY,
1211725,"55 CENTRAL PARK WEST","NEW YORK",NY,
1211726,"55 CORPORATE DRIVE",HAUPPAUGE,NY,
1211727,"55 EAST 110TH STREET","NEW YORK",NY,
1211728,"55 EAST 115TH STREET","NEW YORK",NY,
1211729,"55 EAST 175TH STREET",BRONX,NY,
1211730,"55 EAST 208TH STREET",BRONX,NY,10467
1211731,"55 EAST 59TH STREET, 4TH FLOOR","NEW YORK",NY,
1211732,"55 EAST 59TH STREET","NEW YORK",NY,
1211733,"55 EAST 59TH STREET, 15TH FLOOR","NEW YORK",NY,
1211734,"55 EAST 80TH STREET","NEW YORK",NY,
1211735,"55 EAST 84TH STREET","NEW YORK",NY,
1211736,"55 EAST 84TH STREET","NEW YORK",NY,10028
1211737,"55 EAST 87TH STREET","NEW YORK",NY,10028
1211738,"55 EAST HOUSTON STREET","NEW YORK",NY,
1211739,"55 EXECUTIVE BLVD",ELMSFORD,NY,
1211740,"55 HALLEY STREET",YONKERS,NY,
1211741,"55 HICKS STREET",BROOKLYN,NY,
1211742,"55 HUDSON STREET","NEW YORK",NY,
1211743,"55 JOHN STREET","NEW YORK",NY,
1211744,"55 NORTH BROADWAY","WHITE PLAINS",NY,
1211745,"55 ROUTE 25A","ROCKY POINT",NY,
1211746,"55 SOUTH BROADWAY","WHITE PLAINS",NY,
1211747,"55 ST. MARKS AVE",BROOKLYN,NY,
1211748,"55 ST. MARKS AVENUE",BROOKLYN,NY,
1211749,"55 THOMPSON STREET","NEW YORK",NY,
1211750,"55 WALL STREET","NEW YORK",NY,
1211751,"55 WEST 129TH STREET","NEW YORK",NY,
1211752,"55 WEST 166TH STREET",BRONX,NY,10452
1211753,"55 WEST 17TH STREET","NEW YORK",NY,
1211754,"55 WEST 25TH STREET","NEW YORK",NY,
1211755,"55 WEST 70TH STREET","NEW YORK",NY,
1211756,"55 WEST END AVENUE","NEW YORK",NY,10023
1211757,"55 WEST RED OAK LANE","WEST HARRISON",NY,
1211758,"55-15 43RD STREET","LONG ISLAND CTY",NY,
1211759,"55-16 43RD STREET","LONG ISLAND CTY",NY,
1211760,"55-17 JUNCTION BLVD",QUEENS,NY,
1211761,"550 BRUSH AVE",BRONX,NY,10461
1211762,"550 EAST 182ND STREET",BRONX,NY,
1211763,"550 EAST 182ND STREET",BRONX,NY,
1211764,"550 FIFTH AVENUE","NEW ROCHELLE",NY,
1211765,"550 FORT WASHINGTON AVE","NEW YORK",NY,
1211766,"550 GREENE AVENUE",BROOKLYN,NY,11216
1211767,"550 NORTH AVE","NEW ROCHELLE",NY,
1211768,"550 SAW MILL RIVER ROAD",YONKERS,NY,
